# id,x,y
140.000000,0.074634,0.324304
141.000000,-0.293440,0.309296
142.000000,0.304525,0.251698
143.000000,-0.104405,0.046454
144.000000,-0.328789,0.073138
145.000000,0.362046,-0.065572
146.000000,0.051983,-0.122959
147.000000,-0.347255,-0.158947
148.000000,0.339515,-0.327591
149.000000,-0.117939,-0.304939
150.000000,-0.223063,-0.351353
151.000000,0.155032,-0.443610
